lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,264,0.18659527599811554,1866.2879638671875,0.18659527599811554,0.3958173990249634,nan,nan,nan,0.0,1.0,3.349397229612805e-05,1.75260520336451e-05,1.5967918443493545e-05,1.0
0.004,1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1589,0.18936821818351746,1893.98974609375,0.18936821818351746,0.3409344255924225,nan,nan,nan,0.0,1.0,3.076862412854098e-05,1.6603009498794563e-05,1.4165609172778204e-05,1.0,0.1894095242023468,0.18936821818351746,264.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,264,,,,,,,,,,,,,
,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0.18665604293346405,1866.8992919921875,0.18665604293346405,0.40340495109558105,nan,nan,nan,0.0,1.0,3.389283665455878e-05,1.7769607438822277e-05,1.6123231034725904e-05,1.0
0.004,1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1595,0.18976859748363495,1897.990478515625,0.18976859748363495,0.3312331438064575,nan,nan,nan,0.0,1.0,3.044077857339289e-05,1.6606305507593788e-05,1.3834470337314997e-05,1.0,0.18966087698936462,0.18976859748363495,265.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,265,,,,,,,,,,,,,
,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0.18628041446208954,1863.140625,0.18628041446208954,0.40323933959007263,nan,nan,nan,0.0,1.0,3.36355333274696e-05,1.7887608919409104e-05,1.5747928046039306e-05,1.0
0.004,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1601,0.1898045688867569,1898.35107421875,0.1898045688867569,0.33034631609916687,nan,nan,nan,0.0,1.0,3.0511526347254403e-05,1.6931146092247218e-05,1.3580378436017781e-05,1.0,0.1897614598274231,0.1898045688867569,266.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,266,,,,,,,,,,,,,
,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0.18674789369106293,1867.8118896484375,0.18674789369106293,0.398080974817276,nan,nan,nan,0.0,1.0,3.327783269924112e-05,1.8061780792777427e-05,1.5216049177979585e-05,1.0
0.004,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1607,0.18942329287528992,1894.536376953125,0.18942329287528992,0.33961471915245056,nan,nan,nan,0.0,1.0,3.0336537747643888e-05,1.6812726244097576e-05,1.3523812413041014e-05,1.0,0.18952473998069763,0.18942329287528992,267.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,267,,,,,,,,,,,,,
,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,268,0.1863284558057785,1863.61767578125,0.1863284558057785,0.40369224548339844,nan,nan,nan,0.0,1.0,3.332805499667302e-05,1.832308953453321e-05,1.5004962733655702e-05,1.0
0.004,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1613,0.18961088359355927,1896.411376953125,0.18961088359355927,0.33503392338752747,nan,nan,nan,0.0,1.0,3.0256782338256016e-05,1.703935777186416e-05,1.3217424566391855e-05,1.0,0.18958504498004913,0.18961088359355927,268.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,268,,,,,,,,,,,,,
,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0.18650318682193756,1865.3663330078125,0.18650318682193756,0.4028880298137665,nan,nan,nan,0.0,1.0,3.34379292326048e-05,1.833189162425697e-05,1.5106038517842535e-05,1.0
0.004,1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1619,0.18957610428333282,1896.0596923828125,0.18957610428333282,0.33588677644729614,nan,nan,nan,0.0,1.0,2.9867631383240223e-05,1.6537860574317165e-05,1.332977171841776e-05,1.0,0.18957878649234772,0.18957610428333282,269.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,269,,,,,,,,,,,,,
,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,270,0.18630433082580566,1863.3758544921875,0.18630433082580566,0.3992328941822052,nan,nan,nan,0.0,1.0,3.324780482216738e-05,1.8102215108228847e-05,1.5145588804443832e-05,1.0
0.004,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1625,0.18955883383750916,1895.88671875,0.18955883383750916,0.33635279536247253,nan,nan,nan,0.0,1.0,2.9861716029699892e-05,1.6154419427039102e-05,1.370729660266079e-05,1.0,0.1895648092031479,0.18955883383750916,270.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,270,,,,,,,,,,,,,
,1625,,,,,,,,,,,,,,,,,,,,,,,,,,,271,0.18648307025432587,1865.16162109375,0.18648307025432587,0.39904725551605225,nan,nan,nan,0.0,1.0,3.310405372758396e-05,1.764313674357254e-05,1.5460920621990226e-05,1.0
0.004,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1631,0.1896708756685257,1897.01171875,0.1896708756685257,0.3335874676704407,nan,nan,nan,0.0,1.0,3.0300514481496066e-05,1.639558104216121e-05,1.3904931620345451e-05,1.0,0.18963906168937683,0.1896708756685257,271.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,271,,,,,,,,,,,,,
,1631,,,,,,,,,,,,,,,,,,,,,,,,,,,272,0.18634067475795746,1863.7384033203125,0.18634067475795746,0.40052270889282227,nan,nan,nan,0.0,1.0,3.31722512783017e-05,1.7619515347178094e-05,1.555273775011301e-05,1.0
0.004,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1637,0.18928512930870056,1893.15673828125,0.18928512930870056,0.34297868609428406,nan,nan,nan,0.0,1.0,3.053417822229676e-05,1.6608893929515034e-05,1.3925282473792322e-05,1.0,0.18939131498336792,0.18928512930870056,272.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,272,,,,,,,,,,,,,
,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,273,0.1862689107656479,1863.0234375,0.1862689107656479,0.3996969163417816,nan,nan,nan,0.0,1.0,3.342469790368341e-05,1.772808172972873e-05,1.5696617992944084e-05,1.0
0.004,1638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1643,0.18952511250972748,1895.5611572265625,0.18952511250972748,0.33714255690574646,nan,nan,nan,0.0,1.0,3.101592301391065e-05,1.699808672128711e-05,1.4017837202118244e-05,1.0,0.18948496878147125,0.18952511250972748,273.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,273,,,,,,,,,,,,,
,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,274,0.1862667053937912,1863.00732421875,0.1862667053937912,0.4037330448627472,nan,nan,nan,0.0,1.0,3.404568997211754e-05,1.8234268281958066e-05,1.5811421690159477e-05,1.0
0.004,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649,0.1895514726638794,1895.8255615234375,0.1895514726638794,0.33649376034736633,nan,nan,nan,0.0,1.0,3.10887407977134e-05,1.71851697814418e-05,1.39035719257663e-05,1.0,0.18953153491020203,0.1895514726638794,274.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,274,,,,,,,,,,,,,
,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,275,0.18657930195331573,1866.1339111328125,0.18657930195331573,0.4012804329395294,nan,nan,nan,0.0,1.0,3.4074659197358415e-05,1.8461969375493936e-05,1.5612688002875075e-05,1.0
0.004,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1655,0.1893519014120102,1893.8333740234375,0.1893519014120102,0.3413349986076355,nan,nan,nan,0.0,1.0,3.144940274069086e-05,1.736807644192595e-05,1.408132811775431e-05,1.0,0.18940579891204834,0.1893519014120102,275.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,275,,,,,,,,,,,,,
,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0.18622137606143951,1862.55712890625,0.18622137606143951,0.40592169761657715,nan,nan,nan,0.0,1.0,3.432386802160181e-05,1.8599466784507968e-05,1.5724403056083247e-05,1.0
0.004,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1661,0.1894540786743164,1894.8555908203125,0.1894540786743164,0.3388603925704956,nan,nan,nan,0.0,1.0,3.148101313854568e-05,1.7198099158122204e-05,1.4282915799412876e-05,1.0,0.189439594745636,0.1894540786743164,276.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,276,,,,,,,,,,,,,
,1661,,,,,,,,,,,,,,,,,,,,,,,,,,,277,0.18658661842346191,1866.2113037109375,0.18658661842346191,0.40403392910957336,nan,nan,nan,0.0,1.0,3.4515713196014985e-05,1.8570377505966462e-05,1.594533932802733e-05,1.0
0.004,1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1667,0.1895352602005005,1895.6650390625,0.1895352602005005,0.3368840217590332,nan,nan,nan,0.0,1.0,3.125980219920166e-05,1.7193153325933963e-05,1.4066650692257099e-05,1.0,0.18950656056404114,0.1895352602005005,277.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,277,,,,,,,,,,,,,
,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,278,0.18640314042568207,1864.3763427734375,0.18640314042568207,0.40680256485939026,nan,nan,nan,0.0,1.0,3.45098742400296e-05,1.854643596743699e-05,1.596343827259261e-05,1.0
0.004,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1673,0.18946942687034607,1895.005615234375,0.18946942687034607,0.3384557366371155,nan,nan,nan,0.0,1.0,3.114098944934085e-05,1.7082173144444823e-05,1.4058813576411922e-05,1.0,0.18948055803775787,0.18946942687034607,278.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,278,,,,,,,,,,,,,
,1673,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.18695074319839478,1869.85107421875,0.18695074319839478,0.40056514739990234,nan,nan,nan,0.0,1.0,3.4374501410638914e-05,1.859475378296338e-05,1.577974580868613e-05,1.0
0.004,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1679,0.18948857486248016,1895.185546875,0.18948857486248016,0.33801546692848206,nan,nan,nan,0.0,1.0,2.996551847900264e-05,1.6373756807297468e-05,1.3591761671705171e-05,1.0,0.18948617577552795,0.18948857486248016,279.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,279,,,,,,,,,,,,,
,1679,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0.18614554405212402,1861.7940673828125,0.18614554405212402,0.4046352803707123,nan,nan,nan,0.0,1.0,3.3862255804706365e-05,1.8442166037857533e-05,1.542008794785943e-05,1.0
0.004,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1685,0.1895291805267334,1895.5963134765625,0.1895291805267334,0.33699536323547363,nan,nan,nan,0.0,1.0,3.0458239052677527e-05,1.6938347471295856e-05,1.3519889762392268e-05,1.0,0.18951627612113953,0.1895291805267334,280.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,280,,,,,,,,,,,,,
,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,281,0.18601787090301514,1860.509765625,0.18601787090301514,0.4065021574497223,nan,nan,nan,0.0,1.0,3.309484964120202e-05,1.7836917322711088e-05,1.5257929590006825e-05,1.0
0.004,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1691,0.18934482336044312,1893.753662109375,0.18934482336044312,0.341494619846344,nan,nan,nan,0.0,1.0,3.052996544283815e-05,1.7268470401177183e-05,1.3261496860650368e-05,1.0,0.18939626216888428,0.18934482336044312,281.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,281,,,,,,,,,,,,,
,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,282,0.18626916408538818,1863.0283203125,0.18626916408538818,0.4064626395702362,nan,nan,nan,0.0,1.0,3.368528268765658e-05,1.855691516539082e-05,1.5128364793781657e-05,1.0
0.004,1692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1697,0.18944188952445984,1894.7247314453125,0.18944188952445984,0.3391702473163605,nan,nan,nan,0.0,1.0,3.05806242977269e-05,1.7444852346670814e-05,1.3135770132066682e-05,1.0,0.1894282102584839,0.18944188952445984,282.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,282,,,,,,,,,,,,,
,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,283,0.18615032732486725,1861.8416748046875,0.18615032732486725,0.40819039940834045,nan,nan,nan,0.0,1.0,3.383716466487385e-05,1.8823955542757176e-05,1.5013208212621976e-05,1.0
0.004,1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1703,0.18929417431354523,1893.2425537109375,0.18929417431354523,0.3427591621875763,nan,nan,nan,0.0,1.0,3.0065068131079897e-05,1.6741028957767412e-05,1.3324040082807187e-05,1.0,0.18933439254760742,0.18929417431354523,283.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,283,,,,,,,,,,,,,
,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0.1864488273859024,1864.8251953125,0.1864488273859024,0.4037446677684784,nan,nan,nan,0.0,1.0,3.371267666807398e-05,1.870370215328876e-05,1.5008973605290521e-05,1.0
0.004,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1709,0.1893911212682724,1894.2142333984375,0.1893911212682724,0.3403984010219574,nan,nan,nan,0.0,1.0,3.0306213375297375e-05,1.6706184396753088e-05,1.3600028978544287e-05,1.0,0.18937410414218903,0.1893911212682724,284.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,284,,,,,,,,,,,,,
,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0.1861584186553955,1861.91943359375,0.1861584186553955,0.40558192133903503,nan,nan,nan,0.0,1.0,3.352853673277423e-05,1.8276297851116396e-05,1.5252239791152533e-05,1.0
0.004,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1715,0.18956907093524933,1895.994384765625,0.18956907093524933,0.3360498249530792,nan,nan,nan,0.0,1.0,3.0357523428392597e-05,1.6691428754711524e-05,1.366609285469167e-05,1.0,0.18951058387756348,0.18956907093524933,285.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,285,,,,,,,,,,,,,
,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0.1866266280412674,1866.60009765625,0.1866266280412674,0.40358495712280273,nan,nan,nan,0.0,1.0,3.3390639146091416e-05,1.809293644328136e-05,1.5297702702810057e-05,1.0
0.004,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1721,0.18936409056186676,1893.9468994140625,0.18936409056186676,0.3410511612892151,nan,nan,nan,0.0,1.0,3.059479786315933e-05,1.669445373408962e-05,1.3900341400585603e-05,1.0,0.18940803408622742,0.18936409056186676,286.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,286,,,,,,,,,,,,,
,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0.18626461923122406,1862.9827880859375,0.18626461923122406,0.40712955594062805,nan,nan,nan,0.0,1.0,3.363964060554281e-05,1.8005674064625055e-05,1.5633966540917754e-05,1.0
0.004,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1727,0.1894303262233734,1894.6141357421875,0.1894303262233734,0.33942779898643494,nan,nan,nan,0.0,1.0,3.1076273444341496e-05,1.705716385913547e-05,1.4019114132679533e-05,1.0,0.18942365050315857,0.1894303262233734,287.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,287,,,,,,,,,,,,,
,1727,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0.18587364256381989,1859.07763671875,0.18587364256381989,0.4088815152645111,nan,nan,nan,0.0,1.0,3.4104694350389764e-05,1.8298593204235658e-05,1.58060975081753e-05,1.0
0.004,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1733,0.18950282037258148,1895.3358154296875,0.18950282037258148,0.33766257762908936,nan,nan,nan,0.0,1.0,3.0757455533603206e-05,1.6813126421766356e-05,1.394432911183685e-05,1.0,0.1894790679216385,0.18950282037258148,288.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,288,,,,,,,,,,,,,
,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0.18594777584075928,1859.81787109375,0.18594777584075928,0.40717819333076477,nan,nan,nan,0.0,1.0,3.402683068998158e-05,1.8374361388850957e-05,1.565246748214122e-05,1.0
0.004,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1739,0.18954308331012726,1895.7353515625,0.18954308331012726,0.3366961181163788,nan,nan,nan,0.0,1.0,3.0459044864983298e-05,1.658154360484332e-05,1.3877504898118787e-05,1.0,0.18952389061450958,0.18954308331012726,289.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,289,,,,,,,,,,,,,
,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.18598335981369019,1860.1712646484375,0.18598335981369019,0.41137591004371643,nan,nan,nan,0.0,1.0,3.377524626557715e-05,1.8242551959701814e-05,1.5532697943854146e-05,1.0
0.004,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1745,0.18969203531742096,1897.2236328125,0.18969203531742096,0.33306175470352173,nan,nan,nan,0.0,1.0,3.032002132385969e-05,1.6617683286312968e-05,1.3702339856536128e-05,1.0,0.18964159488677979,0.18969203531742096,290.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,290,,,,,,,,,,,,,
,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0.1864515095949173,1864.8514404296875,0.1864515095949173,0.40350770950317383,nan,nan,nan,0.0,1.0,3.3635165891610086e-05,1.8069697034661658e-05,1.5565467037959024e-05,1.0
0.004,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1751,0.18959039449691772,1896.201416015625,0.18959039449691772,0.33554738759994507,nan,nan,nan,0.0,1.0,2.9733881092397496e-05,1.637204877624754e-05,1.3361832316149957e-05,1.0,0.18960575759410858,0.18959039449691772,291.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,291,,,,,,,,,,,,,
,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,292,0.1862715482711792,1863.0501708984375,0.1862715482711792,0.4058564603328705,nan,nan,nan,0.0,1.0,3.346132507431321e-05,1.8054930478683673e-05,1.540639095765073e-05,1.0
0.004,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1757,0.18945734202861786,1894.87060546875,0.18945734202861786,0.33879929780960083,nan,nan,nan,0.0,1.0,2.9720866223215126e-05,1.649375553824939e-05,1.3227113413449842e-05,1.0,0.18950186669826508,0.18945734202861786,292.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,292,,,,,,,,,,,,,
,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0.18639437854290009,1864.2745361328125,0.18639437854290009,0.4069720506668091,nan,nan,nan,0.0,1.0,3.309380917926319e-05,1.7997825125348754e-05,1.5095988601387944e-05,1.0
0.004,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1763,0.1894330233335495,1894.6319580078125,0.1894330233335495,0.33938542008399963,nan,nan,nan,0.0,1.0,3.019277392013464e-05,1.682352740317583e-05,1.3369245607464109e-05,1.0,0.18945367634296417,0.1894330233335495,293.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,293,,,,,,,,,,,,,
,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0.18597765266895294,1860.109375,0.18597765266895294,0.4115779399871826,nan,nan,nan,0.0,1.0,3.327627928229049e-05,1.8202150386059657e-05,1.507412798673613e-05,1.0
0.004,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1769,0.18947385251522064,1895.042724609375,0.18947385251522064,0.33838269114494324,nan,nan,nan,0.0,1.0,3.0408775273826905e-05,1.703817179077305e-05,1.3370604392548557e-05,1.0,0.18946778774261475,0.18947385251522064,294.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,294,,,,,,,,,,,,,
,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0.1861303597688675,1861.6400146484375,0.1861303597688675,0.4100992679595947,nan,nan,nan,0.0,1.0,3.363682117196731e-05,1.8509717847337015e-05,1.5127100596146192e-05,1.0
0.004,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1775,0.18939460813999176,1894.25,0.18939460813999176,0.3403041660785675,nan,nan,nan,0.0,1.0,3.0388351660803892e-05,1.6824156773509458e-05,1.3564192158810329e-05,1.0,0.1894165575504303,0.18939460813999176,295.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,295,,,,,,,,,,,,,
,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0.1862783581018448,1863.1177978515625,0.1862783581018448,0.41108664870262146,nan,nan,nan,0.0,1.0,3.343892967677675e-05,1.848928332037758e-05,1.4949648175388575e-05,1.0
0.004,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1781,0.1893334984779358,1893.6397705078125,0.1893334984779358,0.3417690396308899,nan,nan,nan,0.0,1.0,3.0476852771244012e-05,1.687232725089416e-05,1.360452370136045e-05,1.0,0.1893584132194519,0.1893334984779358,296.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,296,,,,,,,,,,,,,
,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,297,0.18573100864887238,1857.64697265625,0.18573100864887238,0.41359052062034607,nan,nan,nan,0.0,1.0,3.3703352528391406e-05,1.8356417058384977e-05,1.5346933651017025e-05,1.0
0.004,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1787,0.1893792748451233,1894.1058349609375,0.1893792748451233,0.340648353099823,nan,nan,nan,0.0,1.0,3.1304036383517087e-05,1.7514759747427888e-05,1.3789280274068005e-05,1.0,0.18937301635742188,0.1893792748451233,297.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,297,,,,,,,,,,,,,
,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,298,0.18585313856601715,1858.87353515625,0.18585313856601715,0.411391943693161,nan,nan,nan,0.0,1.0,3.4211581805720925e-05,1.8631932107382454e-05,1.557964969833847e-05,1.0
0.004,1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1793,0.18943439424037933,1894.6558837890625,0.18943439424037933,0.3393442630767822,nan,nan,nan,0.0,1.0,3.1213799957185984e-05,1.7459182345191948e-05,1.3754615793004632e-05,1.0,0.18941599130630493,0.18943439424037933,298.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,298,,,,,,,,,,,,,
,1793,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0.18574152886867523,1857.75830078125,0.18574152886867523,0.4111335277557373,nan,nan,nan,0.0,1.0,3.4306962334085256e-05,1.8848557374440134e-05,1.5458406778634526e-05,1.0
0.004,1794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1799,0.1893375664949417,1893.6883544921875,0.1893375664949417,0.3417026400566101,nan,nan,nan,0.0,1.0,3.1261493859346956e-05,1.7451666280976497e-05,1.3809826668875758e-05,1.0,0.1893610954284668,0.1893375664949417,299.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,299,,,,,,,,,,,,,
,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,300,0.1862267404794693,1862.6090087890625,0.1862267404794693,0.4085465967655182,nan,nan,nan,0.0,1.0,3.415675018914044e-05,1.890015664685052e-05,1.5256594451784622e-05,1.0
0.004,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
